paper_id,author
15224,B McGrath
1407,J Michael
1407,A Kent
66272,O Danvy
94590,R Edell
94590,N McKeown
94590,P Varaiya
1424,S Jagannathan
1424,S Weeks
47107,O Danvy
47107,A Filinski
1106826,C Consel
1106826,O Danvy
231673,Y Boykov
231673,O Veksler
231673,R Zabih
46786,G Pass
46786,R Zabih
15676,C Chang
15676,G Czajkowski
15676,T VonEicken
55517,K Erik
55517,S David
55517,E Culler
55517,T VonEicken
1116871,R Szewczyk
1116871,A Ferencz
1116871,H Andrews
1116871,B Smith
646395,J Alex
646395,W Fitzgerald
646395,S Hladky
646395,D Alex
1132074,D Nychka
1132074,B Bailey
1132074,S Ellner
1132074,P Haaland
1132074,O Michael
1132397,R Chi
1132397,G Farr
1132397,T Chan
1132397,M Chi
1132397,R Glaser
1132397,M Farr
71304,M Odersky
71304,K Laufer
1103708,L Prechelt
136681,L Prechelt
1102722,L Prechelt
1102722,W Tichy
60169,L Prechelt
986996,L Prechelt
1109203,L Prechelt
218959,L Prechelt
218959,B Unger
218959,M Philippsen
218959,W Tichy
218961,L Prechelt
218961,B Unger
218961,W Tichy
218961,P Brossler
218961,L Votta
1152286,B Unger
1152286,O Gramberg
1130444,K Aberer
1130444,J Klingemann
1130444,T Tesch
1130444,J Wasch
1130444,E Neuhold
1130444,S Even
1130444,F Faase
1130444,P Apers
1130444,H Kaijanranta
1130444,A Lehtola
1130444,O Pihlajamaa
1127691,W Tichy
1127691,V Basili
1127691,B Brett
1113182,J Baxter
1113182,A Tridgell
1113182,L Weaver
1128459,S Murray
1128459,E And
1121513,A Kozek
119952,A Kozek
1103455,A Kozek
1123754,A Kozek
1123754,J Leslie
1123754,E Schuster
1113618,A Kozek
132677,W Fenton
132677,B Ramkumar
132677,V Saletore
132677,A Sinha
132677,L Kale
505776,C Bischof
505777,C Bischof
505777,S HussLederman
505777,E Jacobson
505777,X Sun
505777,A Tsao
53903,W Blume
53903,R Eigenmann
53903,K Faigin
53903,J Grout
53903,J Hoeflinger
53903,D Padua
53903,P Petersen
53903,W Pottenger
53903,L Rauchwerger
53903,P Tu
53903,S Weatherford
335934,M Rauch
335934,H David
335934,P Williamson
695675,A Doan
767861,S HussLederman
767861,E Jacobson
767861,J Johnson
767861,A Tsao
767861,T Turnbull
132789,R Bruce
132789,J Wiebe
132793,D Heckerman
132793,J Breese
185024,M Winslett
185024,K Smith
185024,X Qian
185095,E Charniak
80,V Lo
80,S Rajopadhye
80,S Gupta
80,D Keldsen
80,M Mohamed
80,B Nitzberg
80,J Arne
80,X Zhong
126210,M Anitescu
126210,J Cremer
126210,F Potra
126229,L Han
126229,J Trinkle
126229,Z Li
603503,G Hillebrand
603503,P Kanellakis
603503,H Mairson
603503,M Vardi
361509,K Nabors
361509,S Kim
361509,J White
185178,J Barnden
185178,S Helmreich
185178,E Iverson
185178,G Stein
191752,I Pratt
590207,J Demiris
590207,G Hayes
14117,J Buss
14117,G Frandsen
14117,J Shallit
20720,W Gropp
20720,E Lusk
20720,N Doss
20720,A Skjellum
159743,R Hieb
159743,R Kent
159743,D Claude
159743,W Anderson
486029,B Vandegriend
486029,J Culberson
734629,J Bilmes
20782,J Reppy
701256,S Dawson
701256,F Jahanian
355061,A Hamfelt
355061,J Nilsson
400425,L Lamport
224018,R Goldman
224018,D Musliner
224018,K Krebsbach
224018,M Boddy
433880,D Long
433880,M Thakur
433888,Y Wang
433888,J Liu
433888,D Du
433888,J Hsieh
400461,I Foster
47636,R Kurshan
47636,L Lamport
230633,P Berman
230633,M Furer
20803,Y Huang
20803,P McKinley
20865,D Haussler
20865,M Kearns
20865,R Schapire
734778,M Karpinski
734778,J Wirtgen
701386,M Young
73138,K Traub
73138,D Culler
73138,K Schauser
224100,C Bischof
224100,A McLaughlin
224100,H Engl
224109,G Corliss
224109,C Bischof
224109,T Robey
224109,A Griewank
224109,S Wright
224109,R Vichnevetski
224109,D Knight
224109,G Richter
9003,E Ruf
14358,E Stollnitz
14358,T DeRose
14358,D Salesin
689487,T Leen
689487,G Orr
689487,H Ritter
689487,K Schulten
689487,G Radons
689487,H Schuster
689487,D Werner
689487,J Moody
689487,S Hanson
689487,R Lipmann
14387,E Waingold
14387,M Taylor
14387,V Sarkar
14387,W Lee
14387,V Lee
14387,J Kim
14387,M Frank
14387,P Finch
14387,S Devabhaktuni
14387,R Barua
14387,J Babb
14387,S Amarasinghe
14387,A Agarwal
662684,P Chang
662684,D Lavery
662684,S Mahlke
662684,W Chen
662684,W Hwu
20981,G Sejnowski
20981,T Sejnowski
20981,T Thompson
20981,K Roycroft
20981,A Roycroft
20981,A Wilkins
20981,D Wilkins
20981,R Yee
20981,S Yee
20981,P Saxena
20981,A Barto
355226,R Monteiro
355226,A Wright
427487,D Poulsen
427487,P Yew
859373,M Farrens
859373,G Tyson
859373,J Matthews
859373,A Pleszkun
14458,J Blakeley
14458,N Coburn
14458,P Larson
9142,P Emrath
9142,S Ghosh
9142,D Padua
9144,M Feeley
230898,C Bischof
230898,J Hu
701512,W Rounds
9185,R Netzer
9185,S Ghosh
701534,R Brown
701534,T Basso
701534,P Parakh
701534,S Gold
701534,C Gauthier
701534,R Lomax
701534,T Mudge
185536,E Coelho
185536,G Lapalme
47909,B Smith
47918,W Gropp
47938,B Smith
47939,B Smith
832678,C Norton
832678,E Glinert
9250,A Aho
9250,J Hopcroft
9250,J Ullman
9250,R Bellman
9250,D Boggs
9250,J Shoch
9250,E Taft
9250,R Metcalfe
9250,D Cheriton
9250,W Zwaenepoel
9250,Y Dalal
9250,R Metcalfe
9250,S Deering
9250,L Ford
9250,D Fulkerson
9250,A Frank
9250,L Wittie
9250,A Bernstein
9250,J Hart
9250,W Hawe
9250,M Kempf
9250,A Kirby
9250,L Kleinrock
9250,F Kamoun
9250,S Leffler
9250,R Fabry
9250,W Joy
9250,P Lapsley
9250,S Miller
9250,C Torek
9250,J McQuillan
9250,I Richer
9250,E Rosen
9250,J McQuillan
9250,D Walden
9250,R Perlman
9250,W Sincoskie
9250,C Cotton
9250,D Wall
558666,M Singh
322044,C Bischof
322044,B Nath
322044,D Purkayastha
179056,H Zha
400807,D Helmbold
400807,C McDowell
40073,B Pierce
40073,I David
40073,N Turner
486561,A Garg
486561,R Tamassia
179101,V Champac
179101,A Rubio
179101,J Figueras
179101,H Cox
179101,J Rajski
179101,C Di
179101,J Jess
179101,J Waicukauski
179101,Z Barzilai
179101,M Favalli
179101,M Dalpasso
179101,P Olivo
179101,B Ricco
179101,C Hawkins
179101,J Soden
179101,A Righter
179101,F Ferguson
179101,A Jee
179101,F Joel
179101,F Carafe
179101,N Jha
179101,J Abraham
179101,K Lee
179101,M Breuer
179101,W Maly
179101,P Nag
179101,P Nigh
179101,G Massobrio
179101,P Antognetti
179101,S Reddy
179101,M Reddy
179101,J Kuhl
179101,M Renovell
179101,G Cambon
179101,J Rogenski
179101,F Joel
179101,B Sheu
179101,W Hsu
179101,P Ko
179101,B Underwood
179101,S Kang
179101,W Law
179101,H Konuk
179101,J Wang
179101,T Kuo
179101,J Lee
179149,D Lomet
400973,D Byron
400973,P Heeman
224596,N Gehani
224596,H Jagadish
224596,O Shmueli
9440,A Kaufman
9440,R Bakalash
9440,D Cohen
9440,R Yagel
9440,M Levoy
9440,N Max
9440,P Hanrahan
9440,R Crawfis
9440,T Ohashi
9440,T Uchiki
9440,M Tokoro
9440,T Porter
9440,T Duff
9440,C Upson
9440,M Vbuffer
9440,J Wilhelms
9440,A Jones
9440,O Bartlett
9440,R Taylor
126983,C Carothers
126983,R Fujimoto
126983,Y Lin
126983,D Cox
126983,A Geist
126983,A Beguelin
126983,J Dongarra
126983,W Jiang
126983,R Manchek
126983,V Sunderam
126983,A Greenberg
126983,B Lubachevsky
126983,D Nicol
126983,P Wright
126983,Y Lin
126983,V Mak
126983,R Nance
126983,R Nance
126983,J Rumbaugh
126983,M Blaha
126983,W Premerlani
126983,F Eddy
126983,W Lorensen
355665,M Karpinski
355665,A Macintyre
40283,A Tucker
14814,M Warmuth
14814,A Jagota
656533,P Agarwal
656533,J Erickson
9519,P Sonic
9572,B Chen
9572,G Agrawal
9572,W Zhao
701997,C Jeffrey
701997,W Williams
185912,M Nayakkankuppam
185912,M Overton
40354,P Poulin
40354,A Fournier
682065,A Indiresan
682065,A Mehra
682065,K Shin
40387,A Kumar
40387,L Bhuyan
40394,J Torrellas
40394,Z Zhang
40395,A Vaidya
40395,A Sivasubramaniam
40395,C Das
656607,D Lomet
656607,B Salzberg
656645,W Zhang
656645,P Larson
9622,S Wu
9622,U Manber
525675,P Lee
525675,D Ruspini
525675,O Khatib
349282,N Burgess
349282,J Donnett
349282,O John
146007,P Heckbert
146007,M Herf
682136,K Zuberi
682136,K Shin
179490,M Simina
179490,J Kolodner
179490,A Ram
179490,M Gorman
73915,A Biliris
73915,E Panagos
179546,W Richards
179546,A Jepson
179546,J Feldman
826621,K Andersen
453696,A Tanenbaum
453696,G Sharp
525888,B Sufrin
525888,R Bornat
179668,K Nilsen
623548,W Fenner
623548,S Casner
381570,J Gondzio
381571,A Gupta
381571,P Box
381571,M Joshi
381571,V Kumar
519362,M Littman
519362,J Goldsmith
519362,M Mundhenk
67528,D Moriarty
67528,R Miikkulainen
67550,S Saarinen
67550,R Bramley
67550,A Cybenko
826845,D Edelson
826845,D Edelson
2054,B Bershad
2054,S Savage
2054,P Pardyak
2054,E Gun
2054,S Marc
2054,E Fiuczynski
2054,D Becker
2054,C Chambers
2054,S Eggers
2068,T Jaeger
2068,A Prakash
2068,A Rubin
879116,P Conrad
879116,P Amer
879116,E Golden
879116,S Iren
879116,R Marasli
879116,A Caro
879116,R Marasli
244026,A Jee
244026,F Joel
316233,M Rayner
316233,D Carter
316233,P Bouillon
852361,T Chan
852361,B Smith
852361,A Zou
852371,Y Saad
852371,A Malevsky
682526,T Darr
682526,W Birmingham
754733,B Frey
754733,A Colmenarez
754733,T Huang
40885,W Daelemans
40885,S Gillis
40885,G Durieux
40885,A VanDenBosch
2157,M Blum
2157,P Feldman
2157,S Micali
2157,M Bellare
2157,S Goldwasser
2157,D Dolev
2157,C Dwork
2157,M Naor
2157,A DeSantis
2157,M Yung
2157,U Feige
2157,A Fiat
2157,A Shamir
2157,U Feige
2157,D Lapidot
2157,A Shamir
2157,Z Galil
2157,S Haber
2157,M Yung
2157,S Goldwasser
2157,S Micali
2157,S Goldwasser
2157,S Micali
2157,C Rackoff
2157,S Goldwasser
2157,S Micali
2157,R Rivest
2157,M Naor
2157,M Yung
2157,J Rompel
316369,P Miltersen
682658,D Cliff
2283,B Pfitzmann
2283,M Waidner
93251,R Parekh
93251,V Honavar
172031,K Lau
172031,M Ornaghi
172033,K Lau
172033,M Ornaghi
172033,A Sten
172033,A Arnlund
34482,D Maslen
34482,D Rockmore
545123,F Durand
545123,G Drettakis
545123,C iMAGIS
2381,R Hanxleden
2381,K Kennedy
2381,C Koelbel
2381,R Das
2381,J Saltz
2381,P Havlak
2381,K Kennedy
2381,S Hiranandani
2381,K Kennedy
2381,C Tseng
2381,S Hiranandani
2381,K Kennedy
2381,C Tseng
2381,S Kohn
2381,S Baden
2381,J Quirk
721677,N Young
34677,L Andr
34677,K Barroso
34677,E Bugnion
682981,M Tsvetovatyy
682981,M Gini
682981,B Mobasher
682981,Z Wieckowski
146886,O Lehrmann
146886,M MollerPedersen
2535,N Galbreath
2535,W Gropp
2535,D Levine
146892,K Thorup
2568,G Berry
2568,G Boudol
375587,K Supowit
375587,S Friedman
93583,K Gallivan
93583,B Marsolf
93583,A Bik
93583,H Wijshoff
172344,S HussLederman
172344,A Tsao
172344,T Turnbull
28138,B Chen
28139,D Chen
28139,P Yew
28169,P Petersen
28169,D Padua
211148,J Wise
211148,L Ciscon
211148,S Graves
28188,C Anderson
28188,S CrawfordHines
34759,P Kelb
34759,D Dams
34759,R Gerth
676491,S Birla
676491,P Shin
545414,M Sefika
545414,A Sane
545414,R Campbell
2650,R Banach
2650,J Balazs
2650,G Papadopoulos
2650,R Banach
2650,G Papadopoulos
2650,R Banach
2650,G Papadopoulos
2650,R Banach
2650,G Papadopoulos
2650,M Henz
2650,G Smolka
2650,J Wurtz
2650,O Nierstrasz
2650,M Papathomas
2650,D Development
2650,C Universitaire
2650,M Sleep
2650,M Plasmeijer
2650,M Eekelen
2650,I Watson
2650,V Woods
2650,P Watson
2650,R Banach
2650,M Greenberg
2650,J Sargeant
617625,S McKee
2684,S Edelman
2684,F Cutzu
2684,S DuvdevaniBar
977346,D Gupta
87053,Y Wang
87053,Y Huang
87053,K Vo
87053,P Chung
87053,C Kintala
93628,F DeBoer
93628,A Pierro
93628,C Palamidessi
211259,S Kambhampati
211264,S Minton
852987,Y Saad
2743,U Banerjee
2743,R Eigenmann
2743,A Nicolau
2743,D Padua
545569,R Chang
545569,C Ravishankar
60334,R Burger
780811,D Vincenzetti
780811,M Cotrozzi
211326,P Steenkiste
918658,M Reniers
28368,D Koller
28368,A Pfeffer
316981,B Albrightson
316981,J GarciaLunaAceves
316981,J Boyle
316992,W Zaumen
316992,J GarciaLunaAceves
2809,T Lindgren
113752,T DeFanti
113752,I Foster
113752,M Papka
113752,R Stevens
113752,T Kuhfuss
113753,D Diachin
113753,L Freitag
113753,D Heath
113753,J Herzog
113753,W Michels
113753,P Plassmann
113760,I Foster
113760,J Geisler
113760,S Tuecke
113762,I Foster
113762,C Kesselman
113762,M Snir
93852,K Thompson
93852,P Langley
93852,W Iba
93852,G Shavlik
93852,J Shavlik
93852,G Towell
93852,J Shavlik
93852,M Noordewier
93852,P Utgoff
93852,U Wilkins
93852,P Winston
93852,T Binford
93852,B Katz
93852,M Lowry
60479,J Benaloh
60479,J Leichter
571119,P Krishna
571119,H AbuAmara
780983,B Wetmore
211475,D Steier
211475,S Huffman
211475,W Hamscher
211475,P Waterhouse
297199,K Gallivan
297199,E Grimme
297199,P VanDooren
60523,A Shekhar
60523,D Liu
60523,T Yan
60523,H GarciaMolina
87390,R Gopalakrishnan
87390,G Parulkar
87390,R Gopalakrishnan
87390,G Parulkar
87390,R Gopalakrishnan
87390,G Parulkar
87390,R Govindan
87390,D Anderson
87390,D Katcher
87390,H Arakawa
87390,J Strosnider
87390,S Lefer
87390,M McKusick
87390,M Karels
87390,J Quarterman
87390,C Liu
87390,J Layland
87390,C Maeda
87390,B Bershad
87390,S Pingali
87390,L Sha
87390,R Rajkumar
87390,J Lehoczky
87390,R Sharma
87390,S Keshav
87390,C Thekkath
87390,H Tokuda
87390,T Nakajima
87390,P Rao
87390,L Zhang
87390,S Deering
87390,D Estrin
87390,S Shenker
87390,D Zappala
93976,K Boese
93976,A Kahng
93976,B McCoy
93976,G Robins
813270,A Sengupta
813270,D VanGucht
813280,A Sengupta
813280,A Dillon
545850,A Koenig
545850,B Stroustrup
87429,A Thomas
87429,A Gelsey
60614,K Lee
60614,W Maly
60614,P Nag
60614,P Nigh
60614,W Maly
60614,P Nigh
60614,W Mao
60614,R Gulati
60614,D Goel
60614,M Ciletti
60614,A Pramanick
60614,S Reddy
60614,J Shen
60614,W Maly
60614,F Ferguson
60614,J Soden
60614,R Treece
60614,M Taylor
60614,C Hawkins
60614,H Walker
60614,S Director
28625,P Auer
28625,M Warmuth
211643,H Hayashi
512565,E Liu
512565,W Kao
512565,E Felt
512565,A SangiovanniVincentelli
60729,L McMurchie
60729,C Ebeling
172904,B Watson
172904,N Walker
172904,L Hodges
172904,M Reddy
166367,S Calo
166367,M Easton
166367,H Youssef
166367,C Huitema
166367,F Kamoun
166367,R Sanders
166367,A Weaver
166367,D Clark
166367,M Lambert
166367,A Tanenbaum
199797,R Bettati
199797,N Bowen
199797,J Chung
166387,D Karger
166387,D Koller
166387,A Steven
166387,J Phillips
28728,J ChuCarroll
28728,S Carberry
107576,J Danskin
107576,P Hanrahan
166491,W Hsu
166491,P Yew
28858,Y Liu
107637,A Guillen
107637,R Najmabadi
107637,B Kia
107641,I Matta
107641,A Udaya
107645,S Rampal
107645,D Reeves
107645,D Agrawal
107645,D Reeves
297509,B Malloy
297509,J McGregor
297509,A Krishnaswamy
107680,D Whalley
297555,S Cheshire
297555,M Baker
264172,E Brill
768244,D Ruspini
768244,K Kolarov
768244,O Khatib
60968,R Kent
741418,B Thomas
741418,R Lawrence
166598,D Padua
166598,P Petersen
709455,G Karypis
709455,R Aggarwal
709455,V Kumar
709455,S Shekhar
87861,C Lam
87861,L Thiel
87861,S Swiercz
87861,H Ryser
21013,E Horvitz
21025,V Rangan
21025,K Jeffay
21025,D Stone
21025,T Talley
21025,F Smith
21044,S Shekhar
21044,B Hamidzadeh
21044,A Kohli
21044,M Coyle
709528,L Pierce
709528,F Ulaby
709528,K Sarabandi
709528,M Craig
709528,L Pierce
709528,F Ulaby
709528,K Sarabandi
709528,M Dobson
107820,M Yajnik
107820,J Kurose
107820,D Towsley
107833,A Azarbayejani
107833,C Wren
107833,A Pentland
264311,S Stoller
264311,F Schneider
87958,M Core
87958,L Schubert
696281,M Benes
696281,A Wolfe
696281,S Nowick
735056,M Karpinski
735056,W Plandowski
735056,W Rytter
133368,F Bacchus
133368,A Grove
133368,J Halpern
133368,D Koller
565226,S Quinlan
565226,O Khatib
604020,M Kam
604020,P Kwong
604020,P Tang
604020,B Lin
80005,W Mark
80005,J DukesSchlossberg
539878,J Wolter
539878,S Chakrabarty
539878,J Tsao
440878,G Goodhill
440878,H Barrow
440880,A Haussler
440880,C VonDerMALSBURG
21230,L Greenwald
21230,T Dean
21241,T Leighton
21241,F Makedon
21241,S Plotkin
21241,C Stein
21241,E Tardos
21241,S Tragoudas
100068,J Andrew
100068,F Subhash
100068,S Jonathan
100068,S Turner
100086,C Bischof
100086,A Carle
100086,P Khademi
80105,A Mikler
80105,J Wong
80105,V Honavar
610724,R Watson
610724,G Hornby
610724,J Pollack
297978,N Amato
297978,M Loui
48153,S Gabriel
48166,S Wright
48168,G Benson
21328,A Farahat
21328,P Stiller
21328,J Trinkle
21333,K Goldberg
336776,D Ballard
336776,R Rao
21363,S LaValle
303383,P Shirley
303383,C Wang
100187,N Morgan
100187,H Bourlard
80202,M Wheeler
80202,A Yotov
467852,N Koudas
467852,K Sevcik
872929,U Erlingsson
872929,E Kaltofen
872929,D Musser
54815,P Ladkin
54815,L Lamport
54815,B Olivier
54815,D Roegel
872958,S Schupp
872959,S Schupp
872959,R Loos
663138,E Casais
21434,J Trinkle
21434,A Farahat
21434,P Stiller
872992,W Maniatty
872992,B Szymanski
872992,T Caraco
21451,G QuintanaOrti
21451,E QuintanaOrti
21468,D Dams
21468,O Grumberg
21468,R Gerth
133669,C Rose
133669,B Guenter
133669,B Bodenheimer
133669,M Cohen
532151,H Hoppe
532151,T DeRose
532151,T Duchamp
532151,H Jin
532151,J McDonald
532151,W Stuetzle
48324,T Kuhn
21561,T Yeh
21561,Y Patt
21586,C Consel
21586,O Danvy
21586,O Danvy
21586,A Filinski
21586,A Deutsch
21586,M Felleisen
21586,D Friedman
21586,E Kohlbecker
21586,B Duba
21586,D Pitt
21586,M Fischer
21586,T Griffin
21586,C Haynes
21586,D Friedman
21586,M Wand
21586,R Hieb
21586,R Kent
21586,D Continuations
21586,P Jouvelot
21586,D Gifford
21586,A Melton
21586,D Schmidt
21586,G Strecker
21586,F Nielson
21586,C Queinnec
21586,B Serpette
21586,J Reynolds
21586,A Sabry
21586,M Felleisen
21586,C Talcott
21586,P Wadler
21590,A Filinski
100385,J Rossie
100385,J Daniel
100385,P Friedman
100385,M Wand
428017,I Robertson
428078,J Pang
428078,J Trinkle
428078,G Lo
80453,R Burns
80453,D Long
80469,F DeBoer
80469,C Palamidessi
794364,D Zappala
794364,D Estrin
794364,S Shenker
15037,Y Lee
15037,D Terzopoulos
15037,K Waters
303659,E Lim
303659,J Srivastava
21646,E Ruf
735565,F Cucker
735565,M Karpinski
735565,P Koiran
735565,T Lickteig
735565,K Werther
735567,D Grigoriev
735567,M Karpinski
735568,D Grigoriev
735568,M Karpinski
735570,D Grigoriev
735570,M Karpinski
735570,R Smolensky
389394,M Adler
389394,P Gemmell
389394,M Harchol
389394,R Karp
389394,C Kenyon
80568,A Nica
80568,E Rundensteiner
192799,G John
15143,J Plevyak
21710,A Bestavros
21710,R Carter
21710,M Crovella
21710,C Cunha
21710,A Heddaya
21710,S Mirdad
663429,Z Zhang
663429,J Torrellas
702238,T Vincent
702238,P Khargonekar
702238,F Terry
487080,D Helmbold
487080,C McDowell
735674,M Karpinski
735674,T Werther
48610,P Klein
48610,S Plotkin
48610,C Stein
48610,E Tardos
401493,Y Amir
21802,A Malony
21802,B Mohr
21802,P Beckman
21802,D Gannon
21802,S Yang
21802,F Bodin
663516,J Hooman
15262,G Miller
15262,S Teng
15262,W Thurston
15262,S Vavasis
663554,J Hardwick
663554,Q Stout
15299,T Little
15299,D Venkatesh
21887,P Kolaitis
21887,M Thakur
100621,S Adve
100621,K Gharachorloo
100621,A Gupta
100621,J Hennessy
100621,M Hill
702355,P VanBaren
702355,C Simon
702355,R Seip
702355,T Solf
702355,C Cain
702355,E Ebbini
100669,B Mobasher
100669,N Jain
100669,J Han
80711,R Burridge
80711,A Rizzi
80711,D Koditschek
186320,Y Saad
186322,B Wang
80768,N Barbara
80768,D Eugenio
761221,R Evard
800029,S Clayman
15331,D Manocha
15331,J Canny
48784,S Ghandeharizadeh
48784,R Meyer
48784,G Schultz
48784,A Yackel
526003,E Macklovitch
526003,M Hannan
526009,M Simard
526009,P Plamondon
127593,R Monteiro
127593,S Wright
186402,E Ruf
80876,X Huang
80876,M Hwang
80876,L Jiang
80876,M Mahajan
794783,D Long
153084,C Liu
153084,R Conradi
153087,R Snowdon
48842,M Kifer
48842,W Kim
48842,Y Sagiv
15424,N Sauer
15424,H Sompolinsky
15424,N Tishby
15424,H Seung
15424,M Talagrand
15424,N Tishby
15424,E Levin
15424,S Solla
15424,V Vapnik
15424,T DerZeichenerkennung
15424,V Vapnik
15424,V Vapnik
15424,A Chervonenkis
493945,P Francis
493945,S Jamin
493945,V Paxson
493945,L Zhang
493945,D Gryniewicz
493945,Y Jin
735981,M Cohen
735981,H Franco
735981,N Morgan
735981,D Rumelhart
735981,V Abrash
258713,J Koza
231937,S Husslederman
231937,A Tsao
231937,G Zhang
729416,M Borellay
729416,B Mukherjee
729428,A Muir
729428,J GarciaLunaAceves
15578,J Hooman
729459,T Barnes
729459,C Savage
729460,T Barnes
729460,C Savage
702605,A Nica
702605,E Rundensteiner
454071,A Schultz
454071,J Grefenstette
454071,W Adams
290809,B Philippe
290809,Y Saad
290809,W Stewart
186606,G Mihaila
41050,Z Bai
41050,J Demmel
41055,C Bischof
41055,G QuintanaOrti
41077,G Quintanaorti
41077,X Sun
41077,A Christian
41077,H Bischof
41099,N Manohar
41099,A Prakash
833707,H Jagadish
833707,X Qian
487522,C Mitchell
15680,H Franke
15680,C Eric
15680,M Wu
15680,P Riviere
15680,M Pattnaik
559757,T Schneider
559757,R Michael
559757,S Box
702756,S Shekhar
702756,A Kohli
702756,M Coyle
323110,W Rankin
41140,B Moon
41140,J Saltz
41175,V Hadzilacos
41175,S Toueg
41184,K Apt
41184,A Pellegrini
15725,M Herbster
15725,M Warmuth
827293,R Raskar
827293,G Welch
827293,M Cutts
827293,A Lake
827293,L Stesin
827293,H Fuchs
827293,I Co
74600,N Malcolm
74600,W Zhao
251035,A VanGelder
251035,J Wilhelms
755117,D Neuhoff
755117,T Lookabough
755117,R Gray
755117,S Na
755117,D Neuhoff
755117,J Conway
755117,N Sloane
186847,A Varma
186847,J GarciaLunaAceves
186847,P Mantey
630789,S Chun
630789,Z Ying
630789,N Wu
630789,D Mumford
702998,Y Huang
702998,N Jing
702998,E Rundensteiner
356738,N Briere
356738,P Poulin
356744,G Drettakis
356744,F Sillion
68189,D Liu
68189,S Shekhar
41328,J Koza
41328,F Bennett
41328,D Andre
41328,M Keane
15966,F Shams
15966,A Brian
15966,C Warboys
1013062,J Pang
1013062,J Trinkle
68245,K Apt
68245,E Marchiori
68245,C Palamidessi
219251,T Isshiki
219251,W Dai
41492,C Leiserson
41492,F Rose
41492,J Saxe
41492,C Leiserson
41492,J Saxe
41492,S Malik
41492,E Sentovich
41492,R Brayton
41492,N Megiddo
41492,C Papadimitriou
41492,K Steiglitz
41492,K Sakallah
41492,T Mudge
41492,O Olukotun
41492,K Sakallah
41492,T Mudge
41492,O Olukotun
41492,J Saxe
41492,N Shenoy
41492,R Brayton
41492,A SangiovanniVincentelli
225866,N Klarlund
225866,M Schwartzbach
68317,W Bolosky
68317,J Barrera
68317,R Draves
68317,R Fitzgerald
68317,G Gibson
68317,M Jones
68317,S Levi
68317,N Myhrvold
68317,R Rashid
68346,D Kulkarni
68346,M Stumm
68346,R Unrau
68346,W Li
251341,M Schlag
251341,P Chan
251341,J Kong
853078,O McBryan
925263,A Sandu
925263,G Carmichael
925263,A Potra
480042,R Givan
480042,S Leach
480042,T Dean
585664,S Ahn
585664,R Tsang
585664,S Tong
585664,D Du
800866,H Jagadish
800866,V Poosala
800866,N Koudas
800866,K Sevcik
800866,S Muthukrishnan
800866,T Suel
317003,Z Wang
317003,J Crowcroft
827750,A Peeters
827750,K VanBerkel
120453,W Yan
120453,P Larson
153884,K Pulli
35151,G Benson
35151,R Olsson
35172,Z Deng
35172,J Liu
41757,Y Freund
41757,M Warmuth
41757,D Haussler
41757,D Helmbold
3040,A Bonner
3040,M Kifer
94003,M Adler
624698,M Singh
317262,J Friso
317262,G VanDePol
35262,B Lampson
35262,D Lomet
35270,D Lomet
41885,S Hassoun
41885,C Ebeling
3131,R Reynolds
3131,G Gordon
3131,L Chen
3131,, Schroder
3149,D Kotz
3149,C Ellis
3157,M Rosenblum
3157,J Ousterhout
3157,L Cabrera
3157,E Hunter
3157,M Karels
3157,L McVoy
3157,S Kleiman
624700,M Singh
624700,N Asher
624721,O Madani
94128,R Golding
382761,Y Kashiwagi
382761,D Wisey
251735,C Eric
251735,H Wu
251735,Y Liu
251735,P Box
853470,T Amtoft
114174,J Hooman
114174,O VanRoosmalen
3258,D Traum
3258,L Schubert
3258,M Poesio
3258,N Martin
3258,M Light
3258,C Hee
3258,H Peter
3258,H George
3258,F James
3258,F Allen
120755,S Chakrabarti
120755,C Phillips
120755,A Schulz
120755,D Shmoys
120755,C Stein
120755,J Wein
120775,C Stein
120775,D Shmoys
120775,C Searle
820105,S Krishnan
820105,L Kale
820106,A Sinha
820106,L Kale
68866,B Montague
68872,R Thakur
68872,R Bordawekar
68872,A Choudhary
68872,R Ponnusamy
68872,T Singh
114214,E Elnozahy
114214,D Johnson
114214,Y Wang
114216,Y Huang
114216,Y Wang
376347,H Han
376347,C Tseng
376347,P Keleher
382912,J Kilian
382912,K Lang
382912,B Pealmutter
421736,D Lomet
68918,M Franklin
68918,V Govindan
847050,V Baiceanu
847050,C Cowan
847050,D McNamee
847050,C Pu
847050,J Walpole
317519,M Karpinski
317519,R Verbeek
278792,N Kobayashi
278792,B Pierce
278792,D Turner
3408,S Baden
3408,S Kohn
147766,S Kolliopoulos
147766,C Stein
3415,R Ponnusamy
3415,J Saltz
3415,A Choudhary
3415,Y Hwang
3415,G Fox
3424,T Allen
3424,D Padua
3424,E Dijkstra
3424,P Emrath
3424,S Ghosh
3424,D Padua
3424,P Emrath
3424,D Padua
3424,M Guzzi
3424,D Padua
3424,J Hoeflinger
3424,D Lawrie
3424,L Lamport
3424,C McDowell
3424,R Netzer
3424,B Miller
147798,J ChuCarroll
147798,S Carberry
120976,P Torr
120976,D Murray
3495,S Acharya
3495,R Alonso
3495,M Franklin
3495,S Zdonik
280,S Zhu
280,A Yuille
297,K Bruce
297,L Cardelli
297,G Castagna
297,G Leavens
297,A Hall
297,B Pierce
61032,M Michael
61032,M Scott
781536,B Malloy
